id,timestamp,amount,type,category,description,account_balance,business_type,tags
TXN-C9B88F5975F6,2026-04-20T15:29:13,570.64,CREDIT,product_sales,Counter sale,344511.17,retailer,sale
TXN-2AA75369A1C2,2026-04-20T15:56:01,833.16,CREDIT,online_sales,Online cart,343940.53,retailer,sale
TXN-6BB3DBB09955,2026-04-20T16:10:10,330.45,CREDIT,online_sales,Amazon marketplace,346538.88,retailer,sale
TXN-6C00397FA15C,2026-04-20T16:31:44,312.57,CREDIT,product_sales,Counter sale,350439.71,retailer,sale
TXN-DE72A2B18087,2026-04-20T16:34:45,245.53,CREDIT,returns_received,Supplier credit note,344756.7,retailer,sale
TXN-4A54C9BA143E,2026-04-20T16:42:18,459.74,CREDIT,product_sales,Counter sale,345490.72,retailer,sale
TXN-06E802DAB458,2026-04-20T17:39:33,189.21,CREDIT,returns_received,Return from vendor,349866.98,retailer,sale
TXN-15672E97C207,2026-04-20T17:41:05,94.52,CREDIT,product_sales,POS transaction,348440.04,retailer,sale
TXN-32238E247DA9,2026-04-20T18:02:04,413.13,CREDIT,returns_received,Supplier credit note,347690.04,retailer,sale
TXN-621E651F598A,2026-04-20T18:20:19,613.35,CREDIT,returns_received,Return from vendor,349053.39,retailer,sale
TXN-3D8028A58283,2026-04-20T18:23:00,260.16,CREDIT,online_sales,Online cart,350127.14,retailer,sale
TXN-9C107F448353,2026-04-20T18:25:25,624.38,CREDIT,online_sales,Amazon marketplace,349677.77,retailer,sale
TXN-9773C390F290,2026-04-20T18:58:07,316.65,CREDIT,online_sales,Amazon marketplace,347276.91,retailer,sale
TXN-051487AA6F5A,2026-04-20T19:41:49,186.85,CREDIT,bulk_order,Wholesale order,342673.15,retailer,sale
TXN-EF6501E978DD,2026-04-20T20:00:38,329.23,CREDIT,product_sales,POS transaction,346208.43,retailer,sale
TXN-DDDCBCF1D268,2026-04-20T20:23:30,434.22,CREDIT,returns_received,Return from vendor,343107.37,retailer,sale
TXN-D78A2F294215,2026-04-21T09:10:09,471.66,CREDIT,bulk_order,Bulk purchase - B2B,350261.01,retailer,sale
TXN-BB5A6C723D8C,2026-04-21T09:49:07,516.03,CREDIT,returns_received,Supplier credit note,357884.05,retailer,sale
TXN-1B43EE25D2F4,2026-04-21T10:49:31,654.46,CREDIT,product_sales,POS transaction,355721.76,retailer,sale
TXN-E627DCE460FB,2026-04-21T11:36:55,460.87,CREDIT,online_sales,Online cart,351320.31,retailer,sale
TXN-907C4044912F,2026-04-21T11:46:59,309.36,CREDIT,bulk_order,Bulk purchase - B2B,361511.27,retailer,sale
TXN-7ACF112FDF22,2026-04-21T11:47:12,363.3,CREDIT,bulk_order,Wholesale order,356085.06,retailer,sale
TXN-C63B0DAF738D,2026-04-21T12:02:17,458.53,CREDIT,returns_received,Supplier credit note,359486.27,retailer,sale
TXN-48E62665D013,2026-04-21T12:16:16,224.83,CREDIT,online_sales,Amazon marketplace,357368.02,retailer,sale
TXN-3FDE932610FC,2026-04-21T12:32:12,603.17,CREDIT,product_sales,Walk-in customer,361201.91,retailer,sale
TXN-5D519310CBB6,2026-04-21T12:52:15,224.3,CREDIT,returns_received,Return from vendor,350859.44,retailer,sale
TXN-64FF3DC06E59,2026-04-21T13:20:00,202.11,CREDIT,product_sales,In-store sales,359688.38,retailer,sale
TXN-ED27B5D2A439,2026-04-21T13:36:45,583.35,CREDIT,online_sales,Shopify order,351903.66,retailer,sale
TXN-E0DD06DC6E5E,2026-04-21T13:39:46,84.65,CREDIT,online_sales,Website checkout,356169.71,retailer,sale
TXN-3674AC191055,2026-04-21T13:49:24,461.63,CREDIT,returns_received,Supplier credit note,355067.3,retailer,sale
TXN-A35D2F81EA9C,2026-04-21T14:35:28,532.99,CREDIT,returns_received,Supplier credit note,353125.34,retailer,sale
TXN-6297D2A4018D,2026-04-21T14:49:00,1579.43,DEBIT,inventory_purchase,Stock order #TXN-6F7D,359931.84,retailer,"expense,inventory_order"
TXN-8A906E9E3B7D,2026-04-21T15:04:00,691.87,DEBIT,marketing,Google Ads,359239.97,retailer,expense
TXN-440EA6A445CD,2026-04-21T16:11:48,670.4,CREDIT,returns_received,Return from vendor,357143.19,retailer,sale
TXN-5126042D1DA8,2026-04-21T16:24:58,751.64,CREDIT,online_sales,Website checkout,359027.74,retailer,sale
TXN-64862E4EBDA9,2026-04-21T16:34:07,378.35,CREDIT,returns_received,Supplier credit note,353916.34,retailer,sale
TXN-EAE07961F1C3,2026-04-21T17:06:05,153.26,CREDIT,bulk_order,Corporate purchase,352592.35,retailer,sale
TXN-465D53C97B53,2026-04-21T17:08:50,392.05,CREDIT,returns_received,Supplier credit note,358276.1,retailer,sale
TXN-E7BC471080DE,2026-04-21T17:17:36,303.08,CREDIT,product_sales,Walk-in customer,356472.79,retailer,sale
TXN-A0CFA0187363,2026-04-21T17:19:56,719.76,CREDIT,online_sales,Website checkout,360408.14,retailer,sale
TXN-6367E4ABA39B,2026-04-21T17:39:07,338.74,CREDIT,product_sales,POS transaction,354605.67,retailer,sale
TXN-9AC4575C2391,2026-04-21T18:59:43,412.65,CREDIT,product_sales,Walk-in customer,353537.99,retailer,sale
TXN-7F21618AD5EF,2026-04-21T19:13:02,350.59,CREDIT,online_sales,Online cart,354266.93,retailer,sale
TXN-30572845C2CD,2026-04-21T19:56:55,535.43,CREDIT,online_sales,Website checkout,352439.09,retailer,sale
TXN-5C0FFB185289,2026-04-21T20:14:37,190.6,CREDIT,bulk_order,Corporate purchase,360598.74,retailer,sale
TXN-82008150DDE0,2026-04-21T20:19:12,374.13,CREDIT,bulk_order,Corporate purchase,350635.14,retailer,sale
TXN-4E6538C5D29F,2026-04-22T09:01:00,2131.53,DEBIT,inventory_purchase,Stock order #TXN-B6C3,358028.87,retailer,"expense,inventory_order"
TXN-51426C17A8A9,2026-04-22T20:42:11,920.43,CREDIT,returns_received,Supplier credit note,360160.4,retailer,sale
TXN-4517E45EB007,2026-04-23T08:19:43,206.62,CREDIT,bulk_order,Bulk purchase - B2B,361928.83,retailer,sale
TXN-A4B43CF89477,2026-04-23T08:45:58,508.5,CREDIT,online_sales,Online cart,362437.33,retailer,sale
TXN-EC417B6241A8,2026-04-23T08:50:49,238.57,CREDIT,online_sales,Amazon marketplace,367520.3,retailer,sale
TXN-149B8C6AAA94,2026-04-23T09:14:19,16.07,CREDIT,product_sales,In-store sales,363063.52,retailer,sale
TXN-87E4D2457A84,2026-04-23T09:51:00,1191.77,DEBIT,logistics,Shipping cost,367808.96,retailer,expense
TXN-9F2C4AE45078,2026-04-23T10:22:54,161.09,CREDIT,online_sales,Website checkout,361263.9,retailer,sale
TXN-FD4474FA6313,2026-04-23T11:13:44,459.58,CREDIT,product_sales,Walk-in customer,368599.07,retailer,sale
TXN-85F5D79EEF76,2026-04-23T11:37:55,283.82,CREDIT,bulk_order,Bulk purchase - B2B,360227.33,retailer,sale
TXN-21E98BD720B2,2026-04-23T11:57:47,331.57,CREDIT,online_sales,Amazon marketplace,367851.87,retailer,sale
TXN-3F5498C10EC4,2026-04-23T12:22:20,411.78,CREDIT,product_sales,POS transaction,363915.11,retailer,sale
TXN-0E549160ACF4,2026-04-23T12:37:13,248.61,CREDIT,returns_received,Return from vendor,364163.72,retailer,sale
TXN-FB31C14E54B6,2026-04-23T12:46:02,287.62,CREDIT,bulk_order,Bulk purchase - B2B,368139.49,retailer,sale
TXN-5BE9855956D7,2026-04-23T12:47:22,349.11,CREDIT,returns_received,Return from vendor,361102.81,retailer,sale
TXN-C9E056E9CDF5,2026-04-23T12:48:42,353.73,CREDIT,online_sales,Website checkout,364517.45,retailer,sale
TXN-5C4C10C83516,2026-04-23T13:24:37,694.2,CREDIT,online_sales,Amazon marketplace,365211.65,retailer,sale
TXN-750D2197CB11,2026-04-23T14:22:41,122.51,CREDIT,bulk_order,Bulk purchase - B2B,360349.84,retailer,sale
TXN-9A8D95597D2F,2026-04-23T15:22:36,458.31,CREDIT,online_sales,Online cart,361722.21,retailer,sale
TXN-E39863BFA111,2026-04-23T15:34:02,184.68,CREDIT,bulk_order,Bulk purchase - B2B,365396.33,retailer,sale
TXN-B2E352E99A42,2026-04-23T16:00:47,401.66,CREDIT,product_sales,Walk-in customer,369000.73,retailer,sale
TXN-B37FF8775167,2026-04-23T16:11:04,698.69,CREDIT,online_sales,Website checkout,359943.51,retailer,sale
TXN-13F0BD11F34D,2026-04-23T16:15:11,222.4,CREDIT,bulk_order,Wholesale order,363285.92,retailer,sale
TXN-F255610E5D9F,2026-04-23T16:34:39,435.99,CREDIT,product_sales,Counter sale,363047.45,retailer,sale
TXN-17DEE5B8C7DE,2026-04-23T16:44:53,174.13,CREDIT,bulk_order,Bulk purchase - B2B,362611.46,retailer,sale
TXN-3AE1FF1A3390,2026-04-23T16:51:53,294.83,CREDIT,returns_received,Supplier credit note,366480.48,retailer,sale
TXN-A7DB3A0A1F48,2026-04-23T16:55:36,403.86,CREDIT,bulk_order,Wholesale order,360753.7,retailer,sale
TXN-A7F40B39BCBB,2026-04-23T17:17:54,217.41,CREDIT,product_sales,POS transaction,363503.33,retailer,sale
TXN-381AF04D359D,2026-04-23T17:48:28,355.91,CREDIT,returns_received,Supplier credit note,365752.24,retailer,sale
TXN-69831E9E99AA,2026-04-23T17:59:02,801.25,CREDIT,returns_received,Return from vendor,367281.73,retailer,sale
TXN-0CE640E71955,2026-04-23T18:49:04,293.77,CREDIT,returns_received,Return from vendor,359244.82,retailer,sale
TXN-3C70F5F1141C,2026-04-23T19:08:18,399.91,CREDIT,bulk_order,Bulk purchase - B2B,358951.05,retailer,sale
TXN-174337A34FA9,2026-04-23T19:14:37,433.41,CREDIT,product_sales,POS transaction,366185.65,retailer,sale
TXN-4BF5C23F3019,2026-04-23T20:56:36,522.27,CREDIT,returns_received,Supplier credit note,358551.14,retailer,sale
TXN-CC71A9BA89BF,2026-04-24T08:11:22,778.56,CREDIT,returns_received,Return from vendor,374378.05,retailer,"sale,peak_day"
TXN-DEDD5AF2D574,2026-04-24T08:33:32,621.83,CREDIT,bulk_order,Bulk purchase - B2B,375759.47,retailer,"sale,peak_day"
TXN-0C85934FAB3B,2026-04-24T08:48:44,548.07,CREDIT,online_sales,Shopify order,371452.41,retailer,"sale,peak_day"
TXN-36B37BFF41DE,2026-04-24T09:18:00,843.5,DEBIT,utilities,Internet bill,373996.39,retailer,expense
TXN-9EFF1109F827,2026-04-24T09:19:29,606.56,CREDIT,online_sales,Amazon marketplace,368415.52,retailer,"sale,peak_day"
TXN-D9BE64AD032E,2026-04-24T09:48:34,588.48,CREDIT,online_sales,Website checkout,373599.49,retailer,"sale,peak_day"
TXN-5685AF3EBA09,2026-04-24T11:49:29,665.63,CREDIT,product_sales,Walk-in customer,370189.05,retailer,"sale,peak_day"
TXN-91D7E3F546C5,2026-04-24T12:07:20,27.53,CREDIT,product_sales,POS transaction,372084.22,retailer,"sale,peak_day"
TXN-7A8E9A754E01,2026-04-24T12:41:00,919.58,DEBIT,utilities,Internet bill,374839.89,retailer,expense
TXN-525E9A17354B,2026-04-24T14:30:16,448.77,CREDIT,product_sales,In-store sales,375137.64,retailer,"sale,peak_day"
TXN-D347E8DF318C,2026-04-24T15:27:09,604.28,CREDIT,bulk_order,Corporate purchase,372056.69,retailer,"sale,peak_day"
TXN-0B98162AE642,2026-04-24T15:32:24,328.52,CREDIT,product_sales,Counter sale,369523.42,retailer,"sale,peak_day"
TXN-32A45841449A,2026-04-24T16:31:56,114.35,CREDIT,product_sales,POS transaction,368529.87,retailer,"sale,peak_day"
TXN-C0C99A343A0D,2026-04-24T17:41:48,665.03,CREDIT,online_sales,Shopify order,369194.9,retailer,"sale,peak_day"
TXN-8F0789DA5B1D,2026-04-24T18:22:43,926.79,CREDIT,bulk_order,Bulk purchase - B2B,373011.01,retailer,"sale,peak_day"
TXN-378AF8557E1F,2026-04-24T18:28:59,310.82,CREDIT,bulk_order,Corporate purchase,374688.87,retailer,"sale,peak_day"
TXN-2F9C6F28E2AD,2026-04-24T20:27:58,715.29,CREDIT,bulk_order,Wholesale order,370904.34,retailer,"sale,peak_day"
TXN-3EF1EB05C108,2026-04-25T08:23:00,859.89,DEBIT,inventory_purchase,Stock order #TXN-90AC,375753.05,retailer,"expense,inventory_order"
TXN-381AEBF74078,2026-04-25T08:30:00,850.46,DEBIT,inventory_purchase,Stock order #TXN-7E4C,376612.94,retailer,"expense,inventory_order"
TXN-6DDEB9643B85,2026-04-25T08:46:36,361.65,CREDIT,online_sales,Website checkout,376164.36,retailer,"sale,peak_day"
TXN-B77AF0318074,2026-04-25T09:32:03,705.23,CREDIT,bulk_order,Corporate purchase,374701.62,retailer,"sale,peak_day"
TXN-E4059295F4D3,2026-04-25T10:25:05,312.78,CREDIT,bulk_order,Wholesale order,376477.14,retailer,"sale,peak_day"
TXN-2A442666F753,2026-04-25T12:32:00,990.66,DEBIT,maintenance,Plumbing repair,373274.27,retailer,expense
TXN-695FA41DA9DD,2026-04-25T13:37:01,459.94,CREDIT,returns_received,Return from vendor,375802.71,retailer,"sale,peak_day"
TXN-68C794F5FF50,2026-04-25T15:42:00,1488.12,DEBIT,marketing,Google Ads,374264.93,retailer,expense
TXN-FE5120856636,2026-04-25T16:30:09,641.15,CREDIT,returns_received,Return from vendor,375342.77,retailer,"sale,peak_day"
TXN-32F4ED72ACEE,2026-04-25T16:54:40,123.05,CREDIT,bulk_order,Bulk purchase - B2B,377463.4,retailer,"sale,peak_day"
TXN-A41CEC364696,2026-04-25T17:52:57,260.08,CREDIT,bulk_order,Corporate purchase,377340.35,retailer,"sale,peak_day"
TXN-1700FC92C507,2026-04-25T19:31:02,603.13,CREDIT,bulk_order,Wholesale order,377080.27,retailer,"sale,peak_day"
TXN-EE808EE52ADE,2026-04-26T08:15:47,576.55,CREDIT,product_sales,Counter sale,373850.82,retailer,"sale,peak_day"
TXN-E4048A765DFC,2026-04-26T09:17:32,438.31,CREDIT,product_sales,Walk-in customer,376105.95,retailer,"sale,peak_day"
TXN-9F1537D99DE7,2026-04-26T09:44:38,413.01,CREDIT,returns_received,Return from vendor,374263.83,retailer,"sale,peak_day"
TXN-86CEC6F7D0D5,2026-04-26T10:44:24,421.66,CREDIT,bulk_order,Wholesale order,377544.35,retailer,"sale,peak_day"
TXN-CFBDB7346F44,2026-04-26T10:45:00,1072.38,DEBIT,marketing,Print marketing,375996.53,retailer,expense
TXN-9F551B73E4E3,2026-04-26T10:46:34,589.29,CREDIT,bulk_order,Wholesale order,375667.64,retailer,"sale,peak_day"
TXN-A1795987E742,2026-04-26T13:27:11,352.25,CREDIT,online_sales,Shopify order,377122.69,retailer,"sale,peak_day"
TXN-7A01ECF3CDDB,2026-04-26T14:17:40,291.45,CREDIT,online_sales,Online cart,375078.35,retailer,"sale,peak_day"
TXN-279F0F927407,2026-04-26T14:37:14,523.07,CREDIT,online_sales,Website checkout,374786.9,retailer,"sale,peak_day"
TXN-A2C457012252,2026-04-26T18:19:00,475.44,DEBIT,inventory_purchase,Stock order #TXN-2896,377068.91,retailer,"expense,inventory_order"
TXN-08F84EF3CBD7,2026-04-26T18:53:26,664.49,CREDIT,online_sales,Online cart,376770.44,retailer,"sale,peak_day"
TXN-3C7ACAABC4B4,2026-04-27T08:10:25,317.49,CREDIT,bulk_order,Wholesale order,378038.27,retailer,sale
TXN-0779F3480605,2026-04-27T08:41:45,185.01,CREDIT,product_sales,Counter sale,382256.3,retailer,sale
TXN-C7E8B4B1549D,2026-04-27T09:20:29,530.02,CREDIT,online_sales,Website checkout,382786.32,retailer,sale
TXN-433CE223364B,2026-04-27T10:07:21,379.48,CREDIT,online_sales,Online cart,377440.89,retailer,sale
TXN-D94421277C04,2026-04-27T10:17:16,279.89,CREDIT,online_sales,Website checkout,377720.78,retailer,sale
TXN-1456ADDC1307,2026-04-27T11:07:00,203.61,DEBIT,utilities,Gas bill,382582.71,retailer,expense
TXN-E368B9621DFB,2026-04-27T12:02:17,789.63,CREDIT,bulk_order,Bulk purchase - B2B,378827.9,retailer,sale
TXN-CA573E0077D8,2026-04-27T12:47:00,563.31,DEBIT,inventory_purchase,Stock order #TXN-D1B4,380383.82,retailer,"expense,inventory_order"
TXN-EFBEAC113C16,2026-04-27T14:18:55,400.78,CREDIT,product_sales,POS transaction,380822.67,retailer,sale
TXN-29BBF2144E50,2026-04-27T14:34:01,329.16,CREDIT,online_sales,Amazon marketplace,381599.05,retailer,sale
TXN-D2427C3BD90D,2026-04-27T15:20:17,447.22,CREDIT,product_sales,Walk-in customer,381269.89,retailer,sale
TXN-DAF03DEFD489,2026-04-27T15:32:13,659.31,CREDIT,bulk_order,Corporate purchase,377061.41,retailer,sale
TXN-F2ADD69E0219,2026-04-27T17:01:00,231.4,DEBIT,maintenance,Plumbing repair,380947.13,retailer,expense
TXN-9B797AD1B7EA,2026-04-27T17:01:17,792.37,CREDIT,bulk_order,Corporate purchase,380421.89,retailer,sale
TXN-F8E99DE4748F,2026-04-27T17:44:24,436.48,CREDIT,product_sales,In-store sales,379629.52,retailer,sale
TXN-AE8782B403E2,2026-04-27T18:32:00,1404.18,DEBIT,logistics,Courier charges,381178.53,retailer,expense
TXN-5885CE88B739,2026-04-27T19:21:39,365.14,CREDIT,product_sales,In-store sales,379193.04,retailer,sale
TXN-732AB4A1F688,2026-04-27T20:32:04,472.24,CREDIT,bulk_order,Wholesale order,382071.29,retailer,sale
TXN-9DD66A7B2F0D,2026-04-27T20:37:11,405.57,CREDIT,online_sales,Shopify order,376402.1,retailer,sale
TXN-96F10B9B2697,2026-04-28T08:02:28,144.59,CREDIT,online_sales,Website checkout,382588.33,retailer,sale
TXN-5F63E139CD87,2026-04-28T09:00:00,509.65,DEBIT,utilities,Water bill,382647.03,retailer,expense
TXN-7BA03F2FD1EC,2026-04-28T09:10:15,241.06,CREDIT,bulk_order,Corporate purchase,381698.66,retailer,sale
TXN-D681B825D4F7,2026-04-28T11:03:26,293.24,CREDIT,product_sales,Walk-in customer,381991.9,retailer,sale
TXN-AA7F1326F8B4,2026-04-28T11:13:13,519.81,CREDIT,online_sales,Shopify order,384011.88,retailer,sale
TXN-056B12CD3AA1,2026-04-28T12:47:49,224.56,CREDIT,online_sales,Website checkout,382443.74,retailer,sale
TXN-8C941430D10A,2026-04-28T13:43:14,559.65,CREDIT,bulk_order,Corporate purchase,381382.62,retailer,sale
TXN-B4B0DFA5CB4F,2026-04-28T14:07:11,427.34,CREDIT,product_sales,POS transaction,383015.67,retailer,sale
TXN-F4C18D82FD58,2026-04-28T14:21:58,74.98,CREDIT,product_sales,POS transaction,381457.6,retailer,sale
TXN-DEAB5732732C,2026-04-28T15:05:14,227.28,CREDIT,online_sales,Website checkout,382219.18,retailer,sale
TXN-B0DEFB247BA7,2026-04-28T17:29:26,439.15,CREDIT,bulk_order,Bulk purchase - B2B,380822.97,retailer,sale
TXN-12DB4FBA40E4,2026-04-28T18:33:00,855.2,DEBIT,inventory_purchase,Stock order #TXN-388F,383156.68,retailer,"expense,inventory_order"
TXN-B2C707C44E2D,2026-04-28T19:02:53,70.56,CREDIT,bulk_order,Corporate purchase,383086.23,retailer,sale
TXN-7D2A80E40322,2026-04-28T19:09:26,405.84,CREDIT,returns_received,Return from vendor,383492.07,retailer,sale
TXN-86C79DBFC158,2026-04-29T08:19:42,261.64,CREDIT,online_sales,Amazon marketplace,385675.58,retailer,sale
TXN-0F9A4027F337,2026-04-29T08:20:56,260.96,CREDIT,product_sales,Counter sale,393533.22,retailer,sale
TXN-F92A338347A9,2026-04-29T09:00:10,50.92,CREDIT,bulk_order,Wholesale order,390695.47,retailer,sale
TXN-90C97E32977A,2026-04-29T09:11:51,713.38,CREDIT,returns_received,Supplier credit note,387762.33,retailer,sale
TXN-736CB8C25104,2026-04-29T09:18:35,406.64,CREDIT,bulk_order,Wholesale order,388381.74,retailer,sale
TXN-8F6B439E46F2,2026-04-29T09:26:25,267.34,CREDIT,returns_received,Supplier credit note,385413.94,retailer,sale
TXN-4E765BAF3A78,2026-04-29T09:43:00,540.77,DEBIT,utilities,Internet bill,397959.73,retailer,expense
TXN-90D12D5E6BB3,2026-04-29T09:50:35,338.71,CREDIT,bulk_order,Corporate purchase,389896.98,retailer,sale
TXN-AE52D725946C,2026-04-29T09:53:28,612.09,CREDIT,returns_received,Return from vendor,391307.56,retailer,sale
TXN-779ABC415ED2,2026-04-29T10:11:25,500.4,CREDIT,online_sales,Website checkout,384464.39,retailer,sale
TXN-19B8C58451D5,2026-04-29T10:17:28,490.6,CREDIT,returns_received,Supplier credit note,393272.26,retailer,sale
TXN-7A4BE517D34B,2026-04-29T10:32:42,394.22,CREDIT,bulk_order,Bulk purchase - B2B,383963.99,retailer,sale
TXN-C9177F3211E3,2026-04-29T10:46:35,273.62,CREDIT,product_sales,In-store sales,398500.5,retailer,sale
TXN-BB748D47D11F,2026-04-29T10:53:19,296.9,CREDIT,returns_received,Return from vendor,382943.93,retailer,sale
TXN-0EE241EF5A3E,2026-04-29T11:17:59,788.82,CREDIT,online_sales,Amazon marketplace,389558.27,retailer,sale
TXN-F2AF3ED69802,2026-04-29T11:26:28,387.71,CREDIT,product_sales,Counter sale,388769.45,retailer,sale
TXN-1A21AA0A8FDC,2026-04-29T11:42:35,484.44,CREDIT,bulk_order,Bulk purchase - B2B,386160.02,retailer,sale
TXN-80691BA2C7FA,2026-04-29T12:39:31,822.11,CREDIT,bulk_order,Corporate purchase,392129.67,retailer,sale
TXN-65BD1D2F9E63,2026-04-29T13:26:43,212.77,CREDIT,returns_received,Supplier credit note,387975.1,retailer,sale
TXN-50E116B05EF2,2026-04-29T13:47:13,473.08,CREDIT,returns_received,Return from vendor,394006.3,retailer,sale
TXN-7019BDA7B6C4,2026-04-29T14:10:31,321.63,CREDIT,bulk_order,Wholesale order,385146.6,retailer,sale
TXN-D40D14B6593C,2026-04-29T14:18:14,345.78,CREDIT,product_sales,POS transaction,395723.4,retailer,sale
TXN-D993BB7D646D,2026-04-29T14:34:05,360.58,CREDIT,product_sales,In-store sales,384824.97,retailer,sale
TXN-55632DF3B0AB,2026-04-29T14:35:47,690.2,CREDIT,bulk_order,Wholesale order,396413.6,retailer,sale
TXN-20A06C1CA3A0,2026-04-29T14:54:56,239.8,CREDIT,bulk_order,Bulk purchase - B2B,394246.1,retailer,sale
TXN-0BA1E6FACA07,2026-04-29T15:27:15,536.38,CREDIT,online_sales,Website checkout,395377.62,retailer,sale
TXN-A47C2DEB022D,2026-04-29T16:56:00,625.84,CREDIT,online_sales,Website checkout,383569.77,retailer,sale
TXN-E749DD3C1334,2026-04-29T16:59:54,352.21,CREDIT,online_sales,Website checkout,397456.87,retailer,sale
TXN-6350DD6C93AE,2026-04-29T17:18:46,518.45,CREDIT,product_sales,Counter sale,397975.32,retailer,sale
TXN-DC844CD365D0,2026-04-29T17:26:25,251.56,CREDIT,product_sales,Counter sale,398226.88,retailer,sale
TXN-252D95A9B667,2026-04-29T17:52:29,439.29,CREDIT,returns_received,Return from vendor,387048.95,retailer,sale
TXN-B7C4A303B9F5,2026-04-29T19:04:04,595.14,CREDIT,bulk_order,Wholesale order,394841.24,retailer,sale
TXN-5F7577EB0A4D,2026-04-29T19:35:31,76.33,CREDIT,returns_received,Supplier credit note,389973.31,retailer,sale
TXN-8317E67C15B4,2026-04-29T20:17:46,691.06,CREDIT,online_sales,Shopify order,397104.66,retailer,sale
TXN-B52A734BD30D,2026-04-29T20:32:54,671.24,CREDIT,returns_received,Return from vendor,390644.55,retailer,sale
